org_uuid,name
895e5554-e7c3-4097-a6cf-624f5ad4ef5c,Tax Titans
02f9bcbc-4544-4aae-84f1-e4f004392b45,Biosphere Lab
adc58959-cac1-40b2-9845-776f9262b45c,Surge Ventures
f3568c06-1f19-4016-ae56-6a526b886813,Hedgey Finance
56a088bc-e7fe-4fa8-a0d6-3b917eb92dbb,Heat Recovery Innovations
eb34436b-4922-4b3a-9123-78dcd7283188,FemtoFluidics
06a7a9a2-26e4-4de1-bd25-153f382d2086,Keseb
2e267708-3e90-48cb-9626-82f3fd7284f1,Blueprint
8afb2359-94eb-4e82-b809-00da4b29beff,Quindar
d69fec6a-ecb8-479e-9135-ea2e1102bed9,Evertone Skin
62490b38-15a9-4d0c-930c-0102e1ef644b,Catalyst
3658ab94-eaf8-4248-83b7-f8be4d8dd6d2,Rayda
203d4b69-5458-4345-800c-409c5aeb3f73,Foresight
55e56293-adc6-4bc4-b8f4-3f3caec823da,Carbon Title
fb662156-4e46-4d23-ac99-bda76f080a20,One Body
b1101af5-6eaf-4f81-b2ee-6e4318ba0d72,FastLane
40940043-2f73-48b5-a946-f113e9a3374d,Freestyle
da08425b-b674-47c2-9cc3-db85d9b41b98,BlueQubit
b2c88161-5ddd-42e8-9997-cb63de897ec9,Ethos Space
77cd57e2-e5ce-41f6-b1f9-bf087e591757,Starpath Robotics
19c22a46-9668-46ea-8687-510e319e9892,Frens
5084fa57-8afb-41c2-8f50-cd1761ea5930,Jackson McCrea Whiskey
da1b197c-a248-4323-b516-00b7ec4bc6fb,PUG ai
3146354a-601c-4e0c-9e36-9fd36f45899b,Altheia Inc
d611af41-d06d-4eac-b04e-7502439931b8,Hohme.io
7ae1616a-4042-4f3d-89a6-657d14784f4a,Meeedly
fda393b0-e985-41c3-bc4b-40876523ba90,MFGWorx
9dd4d4f2-deee-4b5d-ba4b-abb8b3999109,Cogrounded
3aac3518-0a18-4e0b-a1b0-7e41d37ab29a,Reel Free
b2f93fe5-290d-4c35-90d6-b8642956fb75,Nodepay
fb952283-b9ed-47b8-a23a-df46f0e2416a,CommunityConnect Labs
05ae0bcf-c8c9-4f26-a1a6-7453ebc9b189,Quilt
e74dfa08-6f49-4db2-ac13-d59d362b71b9,Oliver
5209ea6e-8dc8-45d0-87d2-ff853915b354,Witan-Lab
55cb2c4d-bbe7-4e75-8685-625cf189325f,Superteams.ai
e20b48d3-ddba-4f1b-85d2-8eedc76fb7ad,Kambia
613550c7-f323-4ac9-a279-2e9b35fca87f,High Tournaments
65790179-b724-470a-9c19-aac5efe2ad26,Amae Health
a46bd057-6cdd-4dec-a304-93ae43dd70ad,Permify
8c16b1c2-c72e-4e54-a147-7118c1e0b7f4,PwnedNoMore
40748674-caf6-42ae-9b5f-bf241ab4151b,Sonic Wallet ( SonicWallet )
5842bb75-2d8a-4e63-96fe-480e57050858,Ovenue
6bf24cc8-10c6-4b85-9224-8eea25517684,Rodeo
9019ac96-7917-43ba-ab8a-ea7d82d93968,Grammable
76cdbd26-5d9f-4f0a-b97f-87d717823d11,Watermelon
802c65b6-6e0b-4312-9a20-bc36ff5ebd72,Platformatic
b75a3aed-ceee-4876-b075-22bec7cbed0e,Lotus
858e478f-fabf-4333-8e51-3fdfa01f99dd,Openpod
6a82941c-942a-4b69-871b-53fda0683484,iollo
f9182146-ec88-45e4-87a1-ce4735f22939,Sylva
5d9a733b-9fdc-437a-a225-0112620bfbfb,Satsuma
35accf4d-66ed-4a09-82cf-c36ff7a1f737,Snarkify
2ed45c33-04f9-4be0-8f9c-f8a9dcc3fcc7,SimpleHash
3750e43f-8718-49bc-ac72-158c6263601b,Sail
e9f9fac0-1517-4124-8b80-ade4c7882544,Addy
23812084-6bbf-400c-b043-a088cbc183b4,AlkaLi Labs
f83f7ef1-fbe3-4247-9257-d8a53bf28046,Untether Labs
a3e6e388-7511-f998-5db8-62f4e266c764,Storyboarder
69d549d7-03c0-450b-87fa-7b8101e1c0b2,Elsewhere
396d2ec4-6f7a-43f8-b170-8909d569f714,Flagship
2649d431-90d7-4730-9c17-aae855a35987,Trady
2eff3add-6b8e-42a0-a130-09650a8bd285,Checksum
2f589863-4fc9-4eeb-95f8-309a792ea9c6,Headlamp Health
d8e14ee3-e9de-46a0-8d17-70e603694446,Liquid Trees
77751b3b-e74c-4a7f-ac5d-d041b4ab686e,Dispersion Capital
209cb600-fa2f-40a2-8b8f-275a88bf5da2,Fun
d3d2f9a5-d1af-4465-a0b0-49f5c5f844e6,Loop
85004aba-e677-4467-89d4-442288811839,0xPass
a028da60-0c3d-4956-94b3-d11013eee9d8,LayerNext AI
f772579c-ffca-4447-b057-f52826839121,Flyx AI
7a7aa34f-e1e7-4127-97ca-26028017d3d6,GetBit
ef1c8fb4-e13f-49a0-b9cf-1520946475eb,AfterHour
4ea626df-561a-4b55-855e-6b46ff5817c7,Members.Land
dbf3a603-f681-43a3-a013-713e3df6f39d,CNaught
b20a54bf-c4c6-4b20-aa5a-3d01f8d30d57,oslo.ai
76ae8731-a9cc-4100-8c7d-13621f8cffe7,K2 Space
961a5ced-fb2a-4c22-be7a-7ee48cd603b1,Precise Behavioral
ec616332-0d72-4e19-9b82-21fd3337051f,Digital Gaia
890056cb-7f63-4609-9de9-5d7356a46784,Chippit
4cbf749e-d185-497a-a4f5-c83294d27823,Xellar Biosystems
9850811e-c21a-4da1-9908-184acc648beb,Cozyla
9b6e5e53-9bd7-49fe-8fc3-eb5856fceb0a,Perfect.live
bb3ef10e-db7d-4af9-b17b-17063533cc78,Spike Technologies
2108010a-4cc2-446b-b60b-3798e4fd4027,Vestinda
0dfe23c0-e09e-449b-9e8d-9f1e44f17b60,Newton Energy Solutions
a6aa634c-ed6e-487d-b1ef-e46817b4094a,Glen Clova Scientific
9b039f78-dfba-4a61-b446-62cbac693a85,Kompass
fe39c4e4-8458-4618-a2d8-38de493250f8,Builders&Doers
2f51f8cb-3491-48d2-ba13-bc58ebab4b67,Pay4Me App
df2deb07-2fd9-484d-adae-e431a7d07d76,Exirio
2ea00762-e0f8-4bd7-9211-71e0f411e8c5,ting-me Corp.
073adf0b-5a06-42e0-8b3c-d47aa7b26f83,CogniSwitch Inc.
266e72f5-04cf-4bd9-8a98-a4caa54bb46d,LetsData
2807e3c6-78b7-4bd5-993c-288d465ccec1,Coordle
5b5ae732-a2f5-4134-9b50-78a5688ad653,Balancy
945fe2e9-3893-4803-8c1b-39800281a462,AniML
cf894a2f-a78f-4136-a257-8569b091cad4,Vectorize
79b3d37a-e4d5-4f9a-9464-acb5b0852098,CartaMe
122d93eb-0a05-4539-ba32-efe4a13df2c3,Vocxi Health
afaa2008-4138-411e-adfd-21fb7dc45c6b,Soulbound
08e213d2-baf3-407a-9dea-44ef697408dd,AppEQ.AI
5f3159fd-0cc5-49e6-9b2b-ccba5c6b3a9c,Narrato
9d3fe7ca-c784-4169-b950-e1ffdbac035c,Komet
02767b11-53f1-b0df-f4c9-f05050b2817c,Mavity
320ac789-9091-4dbc-b04c-bdf4e0ac7937,Finnt
15cb23cc-fc08-4c66-9dd1-6083531a9bac,Moon Mortgage
a21442a9-e42b-43f4-9a50-9ee3df448472,National Cycling League
1f66f3d9-0b63-4dac-9b50-2c1982395a37,ConnectUs
47238b27-c4f3-4149-b262-4803dde03db9,Twyla Couture
e258c497-e2c1-4b1d-8a72-934153024c20,INIT
efb844e0-bd99-4630-b25a-e852f888bddd,grupAI
52d306e0-b3d9-4798-a684-8121292d162e,Daash Intelligence
f8553eee-1c37-479b-a3bc-8c32a8d2cd1a,FleetWorks Technology
3352ac2e-242e-4b7b-9ce2-2fcae48ee1d8,MicroWash
4292f90e-8ec0-4c2b-b315-9ed1f13dfa0e,Hazlo Health
3b25cf40-94a6-49a7-9dcf-295b12a33055,Monic.ai
0df7532e-ae12-49b1-b3c4-86ab807302af,Totem
7a43a2a1-8a0a-499c-90bb-6356ce4858bc,Shestel
1d70fd4c-c6d5-4e32-a2a9-cd0bb06bcfea,PetPair
5275f9dc-f2de-4987-949a-90067854e96a,Pitchit.ai
508ba3cb-f22d-4a47-ad4a-4fceebf19b29,Ghost Security
ee15b3a2-79bf-4d2f-9115-0497607e7ba3,Veracify Media
0ec71c4d-062c-4c5b-badb-81c48a75947e,Nevly
c34f26f9-1a08-451f-93c0-fd53ae18cbe8,Veridise
b71b706e-fc05-454e-bf23-a878a168e60f,Endless Health
fdd21c01-e997-4e13-bac7-75c50ca1e129,Mbue
f862e660-2372-48bf-a4a2-f04be3ecc28f,Spydra
4e0a666d-949d-445f-90d1-77bb70880d46,Contoro Robotics
4b0b81f1-4798-422f-8428-bb7a2d3129a7,BirdDog
eafb5cf6-1e95-4c0b-82d0-a4c0e8db0b84,Bleach Cyber
0938a456-2542-45cb-9d73-2a4ead3859d7,Axial Shift
f5b9dfe5-f867-456c-adb4-c21a9a9dd4cd,Bedrock Energy
89db8bde-d2fb-448c-a636-5a36e4472424,Keepers
d5d7aa9c-ade0-4f00-8645-b6927c16a1c8,Winible
d8b2af6f-a811-4820-97d7-0e0f14ae9a6d,Vida
d5e1ab7b-bdc9-4805-8245-a48ff7e40705,Tern AI
28a358d8-143b-417a-a292-265e4df3f35b,Solu Therapeutics
73cc3f2b-59c8-4e3d-9735-84fae8bf04a2,Camlann
f1cbb7a1-1655-4a66-95d6-918a833ec095,SomnApp
3e63b344-5ea7-4df8-ba4f-80ffe17e0622,Softiva Creatives
9dcdfba4-b149-4b5a-ba0b-1d1d36be0923,Bongo Software
c05b777e-3f3f-4a6e-a31a-fa361b1898f9,Keragon
e077db78-362b-4e7f-bccb-2cb4a1a34c94,Von Perry
b9fb9a52-6125-413f-93bd-3ca7437506b8,UNLISTED
4a0e9927-c461-4e39-ad1c-6e76507f1e2b,levelheaded
ae1477ee-e513-490c-9a4a-9094a55b4ad6,FlexWurx
5d4a661f-731d-4439-aead-da9e509e187c,ValueBase
77007d29-6b5c-4895-830a-501235ac3ee1,Blue Laser Fusion
4b3400ea-a777-49f9-a687-f4a6346f0c99,OutcomesX
e2f6b072-bcbf-41e0-9d82-fa6f80629108,Cork
d271623d-3f7a-4544-9060-819b20e5190c,Syntis Bio
b6487f9b-4a43-415d-89a1-39620bf9f6d3,Hana Network
bd90f121-a12c-4f41-92a0-61866f44cba7,Workgrounds
87b6985b-7fec-4890-82c9-d8a556767f6b,trackd
b8ff4abe-007d-4479-aa30-0aa5eb25ff01,Locket Labs
a2a0dc19-3264-4a43-899a-9ddcdfdbbd42,Stell
86b96754-e889-48bc-b261-5468ed5647a0,Stoa Logistics
86bbae9d-d8d5-42f7-b973-9326e3025a99,COGINITI
8bcf2065-ff7b-43da-91ea-e8c4dde1419e,Lord's
9f9cf3d8-7ca5-4e60-8b9b-a4018047fe6f,Kabila
e4aca21e-de4e-4b87-b339-d450b4251c43,Pickleheads
697d894d-4cc0-4314-979e-336286106c24,Mi Alma
8c18cc65-2643-4704-9cc6-336f8fd6a0fa,Kicky
07d28a7e-e8be-4510-bd52-c4120b8b0a4a,Whatcha
f99a4399-67a4-44fb-8c28-960a529bc245,Approximate Labs
bbca58b6-e01e-4040-baa8-eaa46a90da7e,Afference
56db56cf-ffe0-47b9-9ddd-a15754b15eec,FarmPro
e9465159-8529-4c1c-a3da-b176a9d09980,Anysphere
82e3a49f-3dd9-4974-bf2b-5034d84cf2bb,Pronto Pantry
e09eeeb0-e355-4727-9b1a-1e0af88a981a,ARYANEWS
b1906a95-49dc-419b-a537-b77ea92c9b36,OrdrSmart
20e62df7-6dae-4abd-9557-188dea9caa5b,IronMill
3f56f58b-4e6a-4d22-b973-fc5de9e6b3d2,Her Skill Academy
42a14956-459e-4f9c-b39c-cb82b60a8ac3,Craftle
011eadfb-e22a-4eca-9829-fb5a3ec1ea25,Realta Fusion
0827cc2e-9d3e-460c-aa96-52b1853772e3,Self Fund Health
3a373ae8-3056-4772-b632-ee8ed2936149,Deep Lake
dd64d85c-73be-4f89-a2ad-79df41618c07,Magic Circle Studio
998766cd-eb6f-41b5-92f5-b5177fb4407b,Kismet Health
d62f3c40-9c89-4aa6-8682-8daf66f21220,iSportz
0d4c758b-97e7-41a4-bb56-7fcb85945f63,DR. PECKER INC.
eb97f51e-3887-4ded-8c7e-658b1568128f,Notifi
d57be93e-2b88-45c3-9d61-df05520a4c87,Derisk
3a1994da-dd79-4301-b322-3b66649614a9,Lithos Carbon
b893bdc4-1568-43c3-a6cd-5f5e41260cb5,Terrantic
ec06ab46-60df-4a35-a7dc-ad156c7c67a0,Mt. Joy
c21e8930-4946-44fd-ba79-06a12e103eed,PreemptiveAI
2f2dad18-70c1-4a5b-bc31-f1320528d44d,Bayou Energy
ede91673-98fe-4841-936a-66c5dc866e01,One Tap Inc.
bc8013a3-96a1-47ed-a162-0389fbedf950,Data Blanket
2ff7769f-dab8-44cc-b0e0-22d6c663f8fb,EchoMark
415e7e76-15fe-4800-9886-4652259a0166,Aikium Inc.
c5aac12c-c595-41e3-9237-c980c5e1f995,Cosmology
f6ea4479-4712-4a9e-828b-7a16b856c1d7,Keep Company
c7a3014a-83bb-4f17-9e5a-1922c00772b8,Scaler
eff57890-cd55-46c0-82aa-dc28720f0152,Cedar Labs
be7f6243-6203-4081-afee-8e34ee600b9c,Padel Haus
c76d70b9-ca33-4995-bcf1-bebc8c05dffa,Revpilots
51126338-3a58-49aa-a484-53a28c11d257,Bandana
3facca94-4797-42f9-b5e3-d629b0cbf821,Venue
625d8cb8-3053-4f68-be3d-b7f09c9bd8c8,Cisterna Biologics
aa7b1f7a-3c72-441b-aad4-2cf69543f069,Appreciate
b03b1cfd-cfe0-4729-bdad-c7ef79c66f48,Healia Health
4abf195d-62ab-44e7-ae0b-5e5c4e47ec41,"Tilebox, Inc."
825862a1-4d54-4e09-b757-087783bb120c,Liquidium
485d1b50-06b8-437f-9388-3dd336451be7,Parsed
30ad1aab-50da-4c72-96fa-eab1f85dedd4,Arialys Therapeutics
184b5876-4fd5-4012-bc9c-e028b43b3058,WATS
bc9361b4-a7df-493f-b015-1b19848fc9ca,Reveal HealthTech
ebeeeb8c-9c83-49f2-b0ad-b62659314bfd,ReflexAI
f9f0b9e8-eb9c-45dc-8385-ad1db1de310f,EZE
dcba7f27-2894-4a67-9c11-f7a357349a1a,Epic League
f7244e8f-da97-463a-9b31-2c9695ecbfd6,Retrievables
2cca3214-d583-40e3-a9ff-abf4dd3f47ba,Ply
8153574d-7cee-49b6-83d1-a05606485dc0,Semafor
ea134173-64b8-41c1-9b81-64e912fe2b50,Sweeps
c07f4a30-7002-417b-9266-60dd3b14e342,Socket
b0044343-665f-49d7-b0c7-5ab9e0201e00,Lama AI
d769218a-95d5-4426-8ea7-378e5159a829,TipLink
ad391c6a-0dc0-4124-8149-e0063d12ef99,Arch
e5437110-6f0d-434d-987e-b83942e107fb,Metahood
a00f6da4-8357-46cb-a222-efecdfefd807,Architect
8e9d0e5c-ee42-4605-a1ea-93fd093af767,Ascend Homes
8be94e27-9189-4cb3-8cbe-2f93d583f10f,Monad
81b14c8c-8343-492c-8883-b51e18d86705,The Broadway Exchange
ae2ad7b7-708c-4102-93c3-f1391ce661d7,Unthread
1fcf1088-f870-44d8-8bc9-27d6e73f0eb9,Latii
0d49c048-77c6-4866-9abc-f4b3d221bf28,RealReports
b5244162-6eb2-4566-860d-502c6ea4ba95,Proven
450f4fec-27cd-4796-a5fd-5285e71cde22,Signoff
07f8c7de-ab9b-4604-b416-5e305e529538,Normal Computing
16a3631f-12ef-441f-bec7-1d13f8389bba,Hathora
a46d5756-7a39-420a-b768-4384ac6db8e1,Zorro
b95aa8ae-5c35-4a00-bea2-5606dfcdadf7,Franklin
1a164874-ba36-4f13-beb0-a7a7bbfc7a6e,Jaldi
73e1706e-053f-4915-868a-f93593adf7ba,Fairway Health
b13c5616-bfe8-4352-b0b6-6a83269267bb,August
0acf8c8b-612d-49f9-bc2b-035284bac27d,Duetti
2b6fdb83-4196-47f7-ae5f-13bd0ae74336,Assemble
3b747930-26d6-4f13-9358-f450f45a1437,GPTZero
bfe679f7-46ad-4fcf-a852-3b8df0511db5,Somethings
f6773b66-85eb-4682-88fe-fce62c60c1a4,Teleskope
7cc872cd-ae97-4fc2-be52-2a71cca7a089,The Prospective Co.
c0a502ec-a536-4054-aa19-6e14f22a9030,Snowstorm
f472fbb2-d19e-404c-a3bf-267afdaef160,Conceivable Life Sciences
aa482a05-bc47-4b65-afe8-c19c81d4ae06,Poliark
da5ac29a-e772-44b5-b4ee-a33f07d3fa42,Moment
55f8055e-a028-498e-ad3e-66b7b7f271f9,Authentic Insurance
1e3d8083-db9a-48ec-bb2f-6a6b889cde24,Swsh
04bb3fda-7c78-4fda-a441-0f3c77e22c9e,Trips
747eb448-fa29-47f7-bb19-c65b60ff641a,Forum
4720357b-9046-429c-b89f-33bf498dc2f0,Talents ASCEND
7296e3eb-8df3-4356-ab96-fa69c87176a7,GigEasy
381428d5-ae1d-45a8-89ea-8b00ef436004,Canopy
09f14c04-771b-4139-8448-d0f928e96550,Wayfrontier
c97e5992-5b95-406b-b255-c46cae05a0ca,Buildstock
461ae138-766d-4ac6-9843-b5c8eab07ba3,Work Onward
b1ce7a36-640a-409b-b495-b39d5520b25e,Stack
9d560d20-88ba-488d-a6fe-1e872d4bd560,Alpen Labs
c3f5dc20-3f2e-4936-8c6b-fa78974b08af,Auxa Health
803f6717-c601-4fd8-bf4f-0d765a706e6b,Aknext
c8e058d6-97e8-4eaa-98a3-e995aa250f9f,SNR Audio
1b424aa8-b736-45c2-9d03-9d7aecd4bc67,Icebreaker
4d7df458-a23e-4b9c-bfbd-39f314937772,Chariot
28af8fd0-bbf5-41fd-8c70-02ef16140fcd,Arya Health
66997102-8805-4432-bc18-c2b82d3df1a7,LAVO
581f2a72-e4e0-419f-a2cc-fe7dcf563357,Manifest
460c6225-ef2d-4daa-bce4-ffbce92bbe38,Turnover Labs
c70dd4df-37f9-4bd2-863f-c05ce1514ff3,3Laws Robotics
c9dd2d99-d331-4efc-87bd-807a8d62e041,Sonorus
6e90a286-6573-16f9-e609-e2b7ba83f61b,Success.ai
4c4342ef-1805-4286-9686-37ab5a499e1c,WingXpand
ecb6432e-19f7-45e9-81a4-da3dd566ef30,Clique
41b56d3d-b807-45fc-bbad-0fe3bf3b6cd7,Malama Health
ee5b3539-a839-4bb4-b82b-005fd70c5e4f,Haiqu
2d043ad5-10c6-42a2-b6c4-bab32ac2b84c,GovPort
2846b646-82d9-45c9-8cac-7cbc314c5fae,Atlantic Quantum
728d2f92-ec62-49fc-86ac-77b089ab87fd,Stack AI
789db9f6-5dc0-46cc-83de-c96cfe72d2a8,Edifii
03571c24-b1d5-4635-a4df-ecaa7a7fc953,Torpedo Therapeutics
497154da-97ce-4dab-a8bb-cf0db5bf5d46,Fortuna
b1d009ce-4cbc-4a66-9802-d27446132ed2,Passkey
58c307f0-3b3f-40c7-a0bc-ca24e173483d,Block Builder Labs
bfabcddd-f009-4e9f-923b-c4622c1ef700,EarthABC
accc4d66-2b5d-4c66-9e30-8dacf9353c56,Barnyard Games
75a880e7-e295-44c2-bbe9-74c511880106,SynthBee
b88c3c1a-a0ac-4def-b84e-d771de22fe0c,RAEV Mobility
34b54171-9265-45b9-9f1f-529060a31490,Descope
db0e42a2-da63-4dc1-9f13-377a93827963,Croissant
0727a895-e763-41f7-aa4f-e4b7f4f9ad5e,SoBet
fba528b5-71a2-466c-9224-1b8b3e9aa4dd,Netail
8906efb2-7693-4f06-9f91-aa97cc10067c,Cedro Finance
878cd3ed-b010-4e9f-80a3-0ac9780b1d8c,Vectara
ef15a75f-6ba9-4bc0-b96c-2d1eb59882f0,TensorOpera
55c91596-4199-42c2-9923-1a12b8e53945,"Oka, The Carbon Insurance Company"
7584ce51-af4e-4309-8809-d86761318215,Nudge Money
1aa4d807-7f4d-406c-9108-6f7adebc6180,Babba Care
3a9d9b46-0118-40e1-9361-99041da08033,Limmi
1e0aed51-0589-44ab-b3c3-926ff1d7fe1b,Nocturne Labs
f429a15d-f28d-4c5a-b360-d5a6a47aa1e5,Swif.ai
19fc7221-5cff-4a1d-b604-412cf18ae559,Digma
38431fe7-fa4c-45e2-8725-9fe94df844a0,Dyrect
a9254264-5efa-4bf8-a87b-677bb64e9d8f,Guidepad
bafd5c00-d869-4c40-be5d-62ad05be6fff,Astound Research
c2906ef1-396d-4ac5-a829-2f955aebae97,Dapple Security
6c9bfb7e-f7a6-45b3-bb67-db3b4d79dd35,InstantMed
28ad871f-d14f-498c-a42b-200565ab92f4,Bavovna inc.
2e2b5864-341b-4147-9446-9e12128dd06f,Tembo
61169f11-ad66-48d2-a27f-59fe8ea5e14e,Brale
1ba2ab60-1bb6-4f8e-b839-9e3820eaf501,SquareDash
b6f94157-0b93-4452-8055-3c582422a07d,eTreem
90807542-4c3a-4960-9c81-c0726aabd9df,Guide Book
32813dad-bb5c-4d36-bcea-3062b7835119,Co:Create
0ad75f3e-184e-4611-92de-615c31792c52,Moonhub
318be026-6fe2-431b-9143-efb66fcd8ed5,Protico
f68add45-65b4-475b-ba7a-b96d518f39a1,Scaffold Ed
74d0c736-9ed1-4388-9c75-228783593d1a,EthXY
351bfabc-fdf8-4fb9-884d-e83a17975de8,CancerMark
47f1411a-4509-4993-a630-402ad6c41cf2,Efficient Computer
e81deea8-4b18-47fb-886c-baf4859e0bb6,IntelliSafe Analytics
c310d6f2-9dbe-48c9-bc92-c38ab1e003ef,Vivity AI
5b126d4a-3b5b-4d69-9082-dd8640fb957c,Novity
0317d5af-ec20-41ad-98a9-4cf7cbb4c96a,Performica
ec388af7-cf09-48a4-abb4-f5b9cc2589c5,Shopgenie
60448124-58a5-4af4-809b-626b10f097ac,Dorvie
c2bcc127-7abf-4a6c-87cc-0f46a559759a,Tidal Cyber
31f1e493-e756-4555-8ded-77ea1476e335,AHAV Food
6ab2904d-0c5b-45cc-8189-2f53c8cc055b,Trusta Labs
32f91e68-99cf-4e81-9900-d45854d25c73,Gosleep
7665dbe5-8a13-46ac-b292-48df0651ac66,mogul club
0bc990fc-dc2c-40b5-98ea-87ebce563109,Holocron Technologies
20bf34d2-83dd-4f9d-a1c6-79b61029add8,Numo ADHD
d677ca3b-229d-48ac-8612-8e407b7dd1e9,Savimbo
ea6608ec-4da4-4c21-b7ea-1eec6bac5b94,Luru
11b6df77-f606-4540-b656-ff986ac59e0d,Togai
d53dec9c-237c-44ff-971f-ca1f242df48f,Biophysical Therapeutics
923b17cb-55b8-4ec1-a78a-ffa472383a8d,Telemetry Insightdata
4f9f7595-efe7-48a3-b2d2-7869e04a3462,Siriusnet Institute
6d1d0d8a-3f6b-47c1-befa-25c601f2bf23,Passes
7a1d9d92-3089-40b5-b140-681bfe9bd93d,The Ankler
ff75165f-a3a3-40ac-b36b-2bfe8234461b,Revel.xyz
04981720-ed95-4257-a648-12e7b51f757e,Handl Health
524d8838-03cf-45f6-ab18-a6741add5bb1,InVision Medical Technology
c7c0a411-7327-4b47-87cf-f08882e75b63,Swishjam
9f87eb9b-d572-471c-a334-e4c98946e7f4,TRL11
7b0a3374-cab4-4bb5-8413-f77a4ef68aa2,Kenko Physical Therapy
f6b982e8-1b85-42ea-b616-638862567c40,Mundial Media
1b9a9f5a-72ad-4bb1-addd-e1e4f40e912a,House of Pitch
5f2536d7-ea30-4cde-96e6-81912cccc4e6,SOTAI
c394252a-c5ec-423c-8d32-1a1ed8b8dc95,OLY.AI
956c6855-7360-4e00-9fa4-4267c6ccea90,Clairity Technology
e1910b2b-61ae-42d6-902c-669a1d7b31f5,Dstlry
743cc6e2-fda2-4602-9593-acf5a3da41e6,Winechain
003175e8-0d5d-48cc-a0f7-ed57ee97fd17,Certifyde
272b91a7-b847-4297-b54d-9a34ca098d81,Spawning
9e02de05-256e-45aa-8d41-8d7a0b18c77e,Refr Sports
5038ed42-142b-432e-b6e8-c7a0ef20809f,Gripnr
4ccaa0f6-3806-4c99-bd70-dc0186728d89,AiPrise
5eae7f25-74cd-4792-8c49-5096393b4023,Lead My Care
2255b8c3-cbaa-4eb7-8203-639935888a9e,Tenon
304671af-fde7-4378-8c41-6a20b2ee6968,"Auguria, Inc."
d0e93569-9c50-44bc-928e-e9d0d40a456a,Pioneer Mind
f7f94a00-5281-45de-96d0-c396ba3003eb,Sway
5ef3da9b-bbc4-4b67-8d05-1a2f09890c1b,Imaginario AI
1942fb1d-6846-4396-9e74-fcbe183e941c,Baleena
50e47f98-6f91-4dea-a88a-fb8995feb2e5,Regression Games
df4f288e-4d98-405f-a703-fb927f2747d9,BlueWhale Bio
84e6aded-9141-4653-830f-95c7f0618aa6,Sizl
98e790e0-d812-49d6-97f5-d45770626f17,Vantyr
2f70cc1e-eb09-4380-a368-3b15f1a8e5b3,1to1 Tech
01e14fbd-e5a2-4f6f-b9bd-a2cf00a1d497,Adim
253d7082-ce15-4266-8ac0-84725306514a,Nucleo
1df544f5-210c-414c-93b4-9e8fea0acca8,Blind Insight
24dc341f-fc17-4ede-9831-46b51726e733,LevelNext
4639e12e-eef4-42b9-9424-52904124487f,A2B Gagdets Corp
4f7790f9-66d7-4189-8d30-38b4b49bb604,Rithmm
f456af9f-9551-4091-b83d-016808c39107,Hero Super app
bac1aed6-0861-4313-b1cf-1cc1ef269c3c,P R O S P E C T R
9a4c6811-ea9d-4690-88c1-7624fb87c57f,Thena
ba18896a-b418-42a3-9878-aa587375a0c4,Scalvy
c2d0ba7c-3cfc-4e57-a215-9a88232ebd2a,Aryn
edfc5f0d-80eb-49c8-ba10-384cb03da354,Neurelo
6fc03b47-a886-43be-b748-98601f357d0d,Space and Time
426f6068-93a3-459c-ad48-b9cab7e1911c,Grasshopper Kids
7ba2f9eb-2779-41f6-a55c-8826ced66e7d,Cleanster
b1faa67c-b2cd-4519-bc6c-978a2f985b79,mesha
ffb9dc04-5663-41a6-9621-278d534e34ef,Coinbooks
8c245a31-d3ee-b2f0-1f16-60dc1ba0bbd3,Triangle
6e70b803-322d-433e-a9d4-4dab88ba7a00,Magna
dd7487a9-3f01-4ecc-9f5c-65c414113a84,Langtrace AI (Scale3 Labs)
30f183c1-0191-4c22-aaec-6908a93edd37,Pine Street Labs
8dfcc5ac-257e-4df3-b9cf-df0d275467cc,Ottr Finance
53381fb3-40a4-4736-a511-8ed489a7895b,Virtualness
1dc34417-d3dd-4632-9d2d-946bcfe6e3e5,Airwork.ai
c0329e8d-ac39-4e51-9376-228d1dc31b6e,Journify
c777839f-51ba-4e0c-8eaa-8e056bc0cf5e,aVenture
c3b53b12-3e30-4378-a79a-7d1c10a16cd7,Fungify
f18cacf0-a87a-4a77-a45c-3d29437c7ad9,MadMen AI
623fe322-f4d2-4090-a6b1-74e945ae8a36,Trace.Space
281d4311-69d9-4680-9e78-2f27b9b0388d,Infisical
13efe8cd-2988-4bf2-a1f9-25731edf3baa,MovingLake
6d346ee8-df85-4325-86c7-8320442ecd25,3RM
2b92167f-66bc-4ba0-8e8c-a34c335f4cef,Eventual
313be52d-6373-4202-80c6-d3c606b4406f,Sophys
9ed35b61-acd5-4004-b0eb-2fe2ccbe27a8,Jolt AI
764d90b7-0f7e-4c60-a84c-5865474ffdfa,Pilot AI
79db3c04-bcf8-4066-a3da-ec6682c061da,Lavo Life Sciences
5a42330a-d554-4fa8-ab5d-9a564e40503c,Zenfetch
680f9656-f72a-4d99-813a-30d9c5c61e89,Suger
85e933b1-0c81-49b1-a82a-42afc660761f,Dill
92488b69-b87a-47b9-971b-ad99583cf4dc,Gluetrail
91df7c94-be2f-4e99-8fa8-f23e3641f340,Magicflow
2be385ef-03cb-4e8c-870c-eb69e6e4d380,Psychic
18713d33-0d22-4a51-93ab-9c5732ec446a,Finta
185623a9-05ca-4b52-8856-079d812f709f,Bluebirds
